id,begin_date,end_date,label,gare_source,duration
dd75dcde-e516-4347-b8bb-2192d50a4ea5,2024-05-07 12:05:42,2024-05-07 12:08:11,intervention personnel,Nanterre Préfecture,0 days 00:02:29
ff3515b3-e1a9-4e1d-9e04-0eb66e5e2356,2024-05-07 10:20:10,2024-05-07 10:22:19,intervention personnel,Châtelet les Halles,0 days 00:02:09
a99b6818-4242-4e63-85f6-c4a7efd1395c,2024-05-06 20:04:17,2024-05-06 22:40:39,voies,,0 days 02:36:22
745179e1-17db-4d9b-9054-c8769d72411d,2024-05-06 17:40:16,2024-05-06 17:42:10,intervention personnel,Bry-sur-Marne,0 days 00:01:54
cf021d2f-a7c0-439c-9db0-082784c12067,2024-05-06 16:18:40,2024-05-06 16:20:33,intervention personnel,Bussy-Saint-Georges,0 days 00:01:53
9d291241-a6c4-4c87-a0d7-9d8b7a8a6bb4,2024-05-06 16:11:32,2024-05-06 16:12:43,intervention personnel,Nanterre Préfecture,0 days 00:01:11
95041cca-11b2-4817-a741-4297879b7cd8,2024-05-06 15:56:29,2024-05-06 15:58:32,regulation,Nogent-sur-Marne,0 days 00:02:03
48a1aed4-f49b-4a32-b341-0c2fbdca8197,2024-05-06 15:14:14,2024-05-06 15:18:01,signal alarme,Torcy,0 days 00:03:47
b3cd9aaf-53ff-4106-a9ae-73f7f1ce9e96,2024-05-06 15:13:21,2024-05-06 15:18:31,signal alarme,Neuilly-Plaisance,0 days 00:05:10
aba2513d-9381-4e5c-aa76-f481f083c4cb,2024-05-06 14:53:42,2024-05-06 15:00:08,signal alarme,Bry-sur-Marne,0 days 00:06:26
732718a0-65e8-40aa-8205-c6ea9ed5b1e1,2024-05-06 14:34:16,2024-05-06 14:36:13,porte,La Défense,0 days 00:01:57
740d744f-34ec-4d75-bd3f-0b1ee90a7a49,2024-05-06 13:52:05,2024-05-06 13:55:41,intervention personnel,Nation,0 days 00:03:36
5c63e6aa-5df9-49c3-a9eb-0dfee52406f7,2024-05-06 13:34:53,2024-05-06 13:42:01,porte,Neuilly-Plaisance,0 days 00:07:08
90e40106-8942-459f-8670-64e0c9873209,2024-05-06 11:38:30,2024-05-06 11:43:18,intervention personnel,Nanterre Préfecture,0 days 00:04:48
0a1cb6d3-17f8-4351-a7ac-e994f3b36547,2024-05-06 11:06:59,2024-05-06 11:09:28,intervention personnel,Châtelet les Halles,0 days 00:02:29
dd587bef-aa27-43cf-8b04-8c193027a72f,2024-05-06 08:05:00,2024-05-06 08:07:24,bagage oublie,Fontenay-sous-Bois,0 days 00:02:24
b9673d92-baae-4051-84cb-a9a2151a76ae,2024-05-06 07:04:37,2024-05-06 07:05:34,voyageur,Gare de Lyon,0 days 00:00:57
f0610d53-9dde-42a1-89df-828f3ec38214,2024-05-06 06:33:06,2024-05-06 06:35:48,signal alarme,Auber,0 days 00:02:42
ccf5f716-a5fa-4ad2-a403-3ca94f15407d,2024-05-06 05:01:44,2024-05-06 09:45:42,panne electrique,Cergy le Haut,0 days 04:43:58
0332ae30-fa76-472a-9a0c-d5f0c58b57c2,2024-05-04 08:26:34,2024-05-04 11:44:30,signalisation,Maisons-Laffitte,0 days 03:17:56
29e089c3-653f-412f-9eba-2b11d7040c31,2024-05-04 05:40:46,2024-05-04 05:47:47,incident exploitation,Marne-la-Vallée-Chessy,0 days 00:07:01
4f801e26-4a85-4623-9ca9-c1e2adf05711,2024-05-03 19:45:12,2024-05-03 21:37:50,incident exploitation,Cergy le Haut,0 days 01:52:38
84dd52c3-a1a3-4a30-8355-adcc7dc16934,2024-05-03 16:25:12,2024-05-03 17:04:21,panne train,Achères Grand Cormier,0 days 00:39:09
0d2a7f52-8460-428e-9d48-31b21e2335f4,2024-05-03 15:52:49,2024-05-03 15:54:23,incident technique,Fontenay-sous-Bois,0 days 00:01:34
137c8847-af94-4f71-9c83-a0fe0a259bdf,2024-05-03 15:38:49,2024-05-03 15:40:51,incident technique,Lognes,0 days 00:02:02
517d078f-9585-4ab8-975a-8ab1275471be,2024-05-03 15:19:35,2024-05-03 15:23:26,bagage oublie,La Varenne-Chennevières,0 days 00:03:51
c527f170-0894-45b1-b410-f537f1ecb5ed,2024-05-03 15:09:45,2024-05-03 15:13:48,incident technique,Fontenay-sous-Bois,0 days 00:04:03
f0716bdb-9531-430b-9a5a-ba3e43eb4517,2024-05-03 12:33:50,2024-05-03 12:35:38,incident exploitation,Nanterre Préfecture,0 days 00:01:48
44bd4012-9052-468c-8cf2-ad1c766f6f93,2024-05-03 12:16:15,2024-05-03 13:04:35,incident exploitation,Poissy,0 days 00:48:20
ef73992e-31b2-4a05-bb46-dc37c7035a7b,2024-05-03 08:57:56,2024-05-03 09:30:23,incident exploitation,Torcy,0 days 00:32:27
be3be309-9172-4783-8673-b9b9e2e61e15,2024-05-03 03:23:17,2024-05-03 03:49:10,incident exploitation,Poissy,0 days 00:25:53
0992efc3-1541-4a0f-96aa-81fd1ee44f9c,2024-05-02 19:39:02,2024-05-02 20:40:18,voyageur,Noisiel,0 days 01:01:16
8d81b689-1d95-48ff-9189-3adacfd957c2,2024-05-02 11:40:04,2024-05-02 14:04:23,degagement fumee,Bussy-Saint-Georges,0 days 02:24:19
db21f813-09b7-416c-bdae-9ebd911e08f4,2024-05-02 08:56:29,2024-05-02 11:29:43,degagement fumee,Bussy-Saint-Georges,0 days 02:33:14
a398af00-07a3-4082-a892-12846bffab88,2024-05-02 08:49:36,2024-05-02 08:52:09,intervention personnel,Nanterre Préfecture,0 days 00:02:33
9c36fa4b-83c4-4900-af59-0c43ef345651,2024-05-02 06:48:47,2024-05-02 08:30:18,bagage oublie,Nanterre Préfecture,0 days 01:41:31
c9b0abf1-6b49-4285-be89-b66ccb75c71b,2024-05-01 21:19:24,2024-05-01 21:32:02,degagement fumee,Nanterre Ville,0 days 00:12:38
498f423a-0117-43af-a6d9-78fabec735ae,2024-05-01 05:12:17,2024-05-01 06:03:53,voyageur,Maisons-Laffitte,0 days 00:51:36
21eb416b-81be-4c44-b131-511f33b95895,2024-04-30 22:55:51,2024-04-30 23:31:35,panne train,Fontenay-sous-Bois,0 days 00:35:44
080c1a7f-c264-4333-9874-d18c1ed6182b,2024-04-30 21:02:14,2024-04-30 21:25:28,voyageur,Houilles-Carrières-sur-Seine,0 days 00:23:14
848c2e62-7102-4ec1-921a-c057b3fc8863,2024-04-30 14:47:00,2024-04-30 15:20:45,incident exploitation,Torcy,0 days 00:33:45
e3e5663e-0cea-44f8-9e86-f1d1ab6a1dda,2024-04-30 07:46:47,2024-04-30 10:48:14,intervention personnel,Cergy le Haut,0 days 03:01:27
229cf1ee-ac76-4a4c-b5a1-243c4f0c0d23,2024-04-30 04:00:54,2024-04-30 04:31:01,incident exploitation,Poissy,0 days 00:30:07
c5a8fb4c-36df-42b1-81c9-36cb456f8a57,2024-04-29 11:52:45,2024-04-29 11:55:36,incident technique,Nation,0 days 00:02:51
10b2448e-12b1-4a67-b303-1a41a7894916,2024-04-29 11:15:21,2024-04-29 11:17:36,porte,Auber,0 days 00:02:15
ff800dd8-7fe8-4030-92c7-e34f2fe1b96b,2024-04-29 07:00:33,2024-04-29 07:45:17,voies,Bry-sur-Marne,0 days 00:44:44
fbaf5c17-0f3d-4066-913d-e47da5e19137,2024-04-29 06:18:07,2024-04-29 06:19:51,intervention personnel,Noisy-le-Grand-Mont d'Est,0 days 00:01:44
39dc13d8-858c-498e-b94e-6e075ca2fbcc,2024-04-29 05:54:46,2024-04-29 05:59:09,incident exploitation,Maisons-Laffitte,0 days 00:04:23
50e1541f-153f-461d-b258-70e6704666fb,2024-04-28 16:20:25,2024-04-28 16:41:57,bagage oublie,Châtelet les Halles,0 days 00:21:32
a0119dde-d45d-4255-b02c-fdf3e39ee80c,2024-04-28 06:00:07,2024-04-28 06:11:48,voies,Cergy le Haut,0 days 00:11:41
eb4055b9-6065-4fb4-91af-13bba64953ac,2024-04-27 20:28:24,2024-04-27 21:07:45,signal alarme,Vincennes,0 days 00:39:21
3f9a6925-6ce3-4295-a112-3a629ad29ef4,2024-04-27 14:14:52,2024-04-27 15:10:35,voyageur,Torcy,0 days 00:55:43
a4bcb94f-0cbb-46fd-8448-43e613cb15d5,2024-04-27 10:06:20,2024-04-27 11:31:08,mesure securite,Auber,0 days 01:24:48
afe2bcb5-3825-4e50-bd87-67ea19bc50a3,2024-04-27 02:57:22,2024-04-27 03:49:36,panne train,Cergy le Haut,0 days 00:52:14
3fa0c155-5986-400f-88e7-5a3af345f6c0,2024-04-26 14:59:11,2024-04-26 14:59:45,intervention personnel,Nanterre Préfecture,0 days 00:00:34
92b8e529-c51d-4cc3-9fad-4c8ac7a207ff,2024-04-26 13:45:39,2024-04-26 14:01:32,voyageur,Nanterre Université,0 days 00:15:53
4c38701a-07c3-4f6a-953d-3cf2c3cf95a4,2024-04-26 13:05:51,2024-04-26 13:07:00,intervention personnel,La Varenne-Chennevières,0 days 00:01:09
c18d24c8-fcc7-4c5e-80a4-a64412d600cb,2024-04-26 12:09:29,2024-04-26 12:10:35,incident technique,La Défense,0 days 00:01:06
5e7fbfc3-3061-4dbe-9144-a2eec35776f7,2024-04-26 10:53:19,2024-04-26 10:56:18,porte,Noisiel,0 days 00:02:59
faac6c7f-ab9f-4629-b867-8af25558a8b7,2024-04-26 05:57:25,2024-04-26 08:23:36,bagage oublie,Champigny,0 days 02:26:11
2814bd7d-2311-4331-9d20-4ec1562d0640,2024-04-26 05:25:19,2024-04-26 06:01:40,voies,Achères Ville,0 days 00:36:21
ec87d250-2996-40dd-ba93-07c0d86a5d9a,2024-04-25 17:37:01,2024-04-25 17:39:13,voies,Gare de Lyon,0 days 00:02:12
c9247837-4a25-41e6-b29b-3d99f56d4c73,2024-04-25 14:34:17,2024-04-25 14:39:15,signal alarme,Noisiel,0 days 00:04:58
b30bc802-9db7-4530-8a95-65f2c0b1745f,2024-04-25 13:09:00,2024-04-25 13:11:33,intervention personnel,La Varenne-Chennevières,0 days 00:02:33
27adda68-cbd4-4aad-a33c-7ff28640270e,2024-04-25 09:00:27,2024-04-25 09:04:50,intervention personnel,Châtelet les Halles,0 days 00:04:23
2fbfd3f4-3d60-4eda-a724-a411898615b2,2024-04-25 07:00:46,2024-04-25 08:51:25,intervention personnel,Nanterre Préfecture,0 days 01:50:39
107699fd-da3e-47d9-8a44-1f6e919330b7,2024-04-24 20:57:34,2024-04-24 21:38:23,intervention personnel,Boissy-Saint-Léger,0 days 00:40:49
91b06e18-9f86-46f9-9865-75440a41dec7,2024-04-24 14:06:51,2024-04-24 14:14:35,porte,Châtelet les Halles,0 days 00:07:44
d704d2f2-6172-41d1-baf9-e4188a5bd1c9,2024-04-24 13:55:47,2024-04-24 13:59:05,intervention personnel,Rueil-Malmaison,0 days 00:03:18
2ba22003-d1c4-490a-a8a2-cabcc3f01ff8,2024-04-24 09:33:41,2024-04-24 09:37:40,signal alarme,Châtelet les Halles,0 days 00:03:59
1379a3ab-2f37-45bb-a489-37a122d8f1ea,2024-04-23 15:00:38,2024-04-23 16:55:42,bagage oublie,,0 days 01:55:04
6d8d9e75-b3a9-4e0c-b766-28264a5b0c65,2024-04-23 14:37:07,2024-04-23 14:55:29,bagage oublie,,0 days 00:18:22
2ee71865-80ed-4f51-afa0-a9d407c96aeb,2024-04-23 11:10:34,2024-04-23 13:56:56,signalisation,Châtelet les Halles,0 days 02:46:22
7609c7a9-b222-4f23-ae8b-33e13f3d411a,2024-04-23 05:51:35,2024-04-23 08:02:30,bagage oublie,Gare de Lyon,0 days 02:10:55
f44072b0-4519-4b19-bcd9-f6e65617aff0,2024-04-23 03:21:22,2024-04-23 05:00:31,chantier,Val d'Europe,0 days 01:39:09
d10e450e-5fab-4cdd-8962-c4cf66bde5b5,2024-04-22 20:14:37,2024-04-22 20:21:35,voyageur,Torcy,0 days 00:06:58
5fffc61c-360a-40eb-b2a4-88c5fa2db448,2024-04-22 19:14:59,2024-04-22 19:15:53,voyageur,Auber,0 days 00:00:54
e4945326-58cd-4432-bfd8-c5c8268a2cb5,2024-04-22 18:56:53,2024-04-22 20:32:58,panne train,Nanterre Préfecture,0 days 01:36:05
d3617ecf-3be1-49bc-b4c9-cd92be686601,2024-04-22 17:08:01,2024-04-22 17:26:02,intervention personnel,Nanterre Préfecture,0 days 00:18:01
83e3918e-2d06-4043-a1a7-8f193fbe6955,2024-04-22 14:51:19,2024-04-22 16:01:18,voyageur,Cergy le Haut,0 days 01:09:59
977f0b7a-56eb-44bb-a1f4-02181d8eb974,2024-04-22 13:47:38,2024-04-22 13:50:19,intervention personnel,Nanterre Préfecture,0 days 00:02:41
6313322d-0abf-4e0b-83b8-5e8c9af76228,2024-04-22 09:20:04,2024-04-22 09:29:25,voyageur,La Défense,0 days 00:09:21
54ea8b67-4316-4915-9679-54c716f6c450,2024-04-22 05:42:39,2024-04-22 05:50:37,signal alarme,Rueil-Malmaison,0 days 00:07:58
3d7010bd-a770-4698-8795-7e2e403703c4,2024-04-22 04:14:15,2024-04-22 06:39:14,voies,Achères Ville,0 days 02:24:59
f712ece6-6332-41da-90fb-dfe056576a8e,2024-04-21 18:16:55,2024-04-21 18:22:43,incident exploitation,Nanterre Préfecture,0 days 00:05:48
89854640-3de9-487b-83e5-07661d246f3b,2024-04-21 17:45:52,2024-04-21 18:00:11,voyageur,Nanterre Préfecture,0 days 00:14:19
50bb83f8-d841-42e8-a15f-f43b093d29ff,2024-04-21 15:38:23,2024-04-21 17:02:59,signalisation,Cergy le Haut,0 days 01:24:36
46002cdf-7eb8-450a-8516-91b4a5440b16,2024-04-21 11:16:25,2024-04-21 11:52:09,voyageur,Boissy-Saint-Léger,0 days 00:35:44
29eae8c1-02d3-448f-af0b-55d1a997b436,2024-04-20 18:36:11,2024-04-20 21:28:13,voies,Achères Ville,0 days 02:52:02
6b4edb53-a881-4110-bc07-6564110757b8,2024-04-20 03:30:57,2024-04-20 04:30:54,chantier,Bussy-Saint-Georges,0 days 00:59:57
8e279ed7-7811-4315-9bf7-d76a5206285e,2024-04-19 14:52:57,2024-04-19 14:58:21,signal alarme,Gare de Lyon,0 days 00:05:24
af302662-305d-470f-89cd-01a58fdda646,2024-04-19 12:07:50,2024-04-19 14:05:37,intervention personnel,Rueil-Malmaison,0 days 01:57:47
0a6fe056-de22-4ad1-a1f8-ce923bd6efde,2024-04-19 10:05:22,2024-04-19 10:07:20,intervention personnel,Torcy,0 days 00:01:58
dce2807e-8a03-488d-b9c8-db219f8715b6,2024-04-19 09:51:07,2024-04-19 09:52:04,intervention personnel,Nanterre Préfecture,0 days 00:00:57
485487a7-c1ca-4cc7-8ca7-117f2935c23f,2024-04-19 08:34:12,2024-04-19 08:38:38,signalisation,Auber,0 days 00:04:26
95404aab-44e1-414f-b716-df0553d91b2b,2024-04-19 08:26:06,2024-04-19 08:29:53,intervention personnel,Nanterre Préfecture,0 days 00:03:47
a4852fda-924a-4062-adb7-3427a0aede57,2024-04-19 08:21:31,2024-04-19 08:22:57,porte,Châtelet les Halles,0 days 00:01:26
22adcd62-5411-446e-ab7d-4a09280d19ab,2024-04-19 06:12:46,2024-04-19 10:30:45,signalisation,Auber,0 days 04:17:59
5b44e18a-f1df-45b5-9e1b-c2b4567bcf06,2024-04-19 05:45:13,2024-04-19 05:47:56,intervention personnel,Auber,0 days 00:02:43
e48ce9ab-cb0e-4ef7-8f24-7909828980a9,2024-04-18 20:26:18,2024-04-18 20:26:43,voies,Auber,0 days 00:00:25
cabee628-85ee-48f0-ab83-5b4d70f6c7b2,2024-04-18 19:15:44,2024-04-18 20:11:10,voyageur,Poissy,0 days 00:55:26
18f3903e-6aa6-4ec8-b210-09e9057ea5b3,2024-04-18 14:37:48,2024-04-18 14:39:21,intervention personnel,Fontenay-sous-Bois,0 days 00:01:33
f07facb0-f2b0-4523-b17c-ec3ed9b89da5,2024-04-18 14:02:47,2024-04-18 14:04:59,incident technique,Châtelet les Halles,0 days 00:02:12
183b9d3f-5a58-4c61-b616-cbedf53d4364,2024-04-18 12:22:08,2024-04-18 12:26:21,intervention personnel,La Défense,0 days 00:04:13
56adb997-8bbc-47eb-83b2-789067a049f3,2024-04-18 10:35:11,2024-04-18 10:38:56,intervention personnel,Vincennes,0 days 00:03:45
4ec30c14-7e95-48cb-9ea7-8569fa52c2da,2024-04-18 09:49:49,2024-04-18 09:54:22,intervention personnel,La Défense,0 days 00:04:33
e8f9cbb9-a1f1-420d-a528-3c26b3a090a8,2024-04-18 04:52:38,2024-04-18 06:28:16,panne train,Cergy le Haut,0 days 01:35:38
76ab504b-ede0-4a32-9fe1-b8da7b10e533,2024-04-18 02:55:30,2024-04-18 06:38:03,panne electrique,Val d'Europe,0 days 03:42:33
c40e798d-0c94-4361-97b8-5d3053fd263f,2024-04-17 19:11:35,2024-04-17 20:18:35,intervention personnel,Saint-Maur-Créteil,0 days 01:07:00
43fed885-e3a4-439c-b3c2-70a61d0930f2,2024-04-17 17:02:56,2024-04-17 17:05:05,signal alarme,Charles de Gaulle-Etoile,0 days 00:02:09
270234dc-dbfc-451e-af15-f8f0db5fbf70,2024-04-17 16:47:32,2024-04-17 16:52:19,signal alarme,Noisiel,0 days 00:04:47
5afe749d-fd83-4632-8649-97cc2cbd24a4,2024-04-17 14:21:24,2024-04-17 14:22:35,intervention personnel,Auber,0 days 00:01:11
59f00e7f-fc18-4f63-949b-73c8b7bcc6cf,2024-04-17 04:23:17,2024-04-17 08:45:34,panne electrique,Val d'Europe,0 days 04:22:17
5917263c-6045-4258-ae38-9966b38ac102,2024-04-17 03:32:29,2024-04-17 04:07:44,panne train,Val d'Europe,0 days 00:35:15
82803baa-6f78-4802-b83c-84335cdc18e4,2024-04-16 16:03:46,2024-04-16 16:06:38,signal alarme,Gare de Lyon,0 days 00:02:52
ba81cfde-19d2-45df-bcc9-3c015c5fe804,2024-04-16 14:15:25,2024-04-16 15:25:21,incident exploitation,Poissy,0 days 01:09:56
4d2bd388-0642-403c-b21c-244cc2f05373,2024-04-16 05:53:54,2024-04-16 07:05:48,intervention personnel,Rueil-Malmaison,0 days 01:11:54
5e5564fc-0685-45aa-95e0-ba20e9af3317,2024-04-15 21:40:12,2024-04-16 00:13:02,voyageur,Nanterre Ville,0 days 02:32:50
16484971-5a25-4a79-855e-d9ffadd55182,2024-04-15 20:25:10,2024-04-15 21:03:42,bagage oublie,La Varenne-Chennevières,0 days 00:38:32
1cdb31a9-cc45-4dbd-924a-145d2d9b1053,2024-04-15 09:56:51,2024-04-15 10:00:04,voyageur,Gare de Lyon,0 days 00:03:13
4be08564-9c5b-45ea-a052-25a2ad76ae29,2024-04-15 09:35:56,2024-04-15 09:38:00,signal alarme,Auber,0 days 00:02:04
23b75f32-9325-4f13-8a5f-8aeead139ebf,2024-04-15 08:50:26,2024-04-15 09:07:49,incident exploitation,Torcy,0 days 00:17:23
917247bd-a9a6-4be4-98d6-81f8b76cbe01,2024-04-15 08:48:14,2024-04-15 08:51:00,intervention personnel,La Varenne-Chennevières,0 days 00:02:46
ebe818d6-cb1f-4036-8466-9f8f4f29d36d,2024-04-15 05:59:12,2024-04-15 08:32:04,porte,Gare de Lyon,0 days 02:32:52
339a13cb-2efa-447e-ae52-8ce8961b19b7,2024-04-14 16:04:34,2024-04-14 18:23:54,voyageur,Houilles-Carrières-sur-Seine,0 days 02:19:20
cdf76788-222d-4f84-9793-51ec21395dc5,2024-04-14 05:08:11,2024-04-14 05:34:03,panne train,Maisons-Laffitte,0 days 00:25:52
be35fc87-35e3-4b32-814b-805d08fe6528,2024-04-14 03:18:45,2024-04-14 04:33:41,panne train,Boissy-Saint-Léger,0 days 01:14:56
abb9366e-efc3-40e3-8997-ebea4b9236a1,2024-04-13 20:34:51,2024-04-13 21:53:01,incident exploitation,Poissy,0 days 01:18:10
6992204e-6a97-47ab-b9d7-f1f2182eea9a,2024-04-13 18:20:14,2024-04-13 19:12:35,porte,Marne-la-Vallée-Chessy,0 days 00:52:21
a82476c1-04e6-4f37-9f3f-4cb3bc46d4a7,2024-04-13 17:15:06,2024-04-13 17:57:11,porte,Achères Ville,0 days 00:42:05
ab1762f8-a0e4-4c4c-9863-a9aecae23ed6,2024-04-13 13:48:41,2024-04-13 15:45:40,incident exploitation,Maisons-Laffitte,0 days 01:56:59
7e7ed850-155f-421d-9ce2-5224a42dbf03,2024-04-12 20:39:35,2024-04-12 23:01:07,voies,Achères Grand Cormier,0 days 02:21:32
246f3b5c-45b6-4a1f-97d1-38990293352e,2024-04-12 15:41:23,2024-04-12 15:47:55,voyageur,Gare de Lyon,0 days 00:06:32
b61bab03-bfb9-4d5b-b18c-1ee81267aedc,2024-04-12 14:58:15,2024-04-12 17:41:45,voies,Achères Grand Cormier,0 days 02:43:30
42484cee-3fe4-4b43-9cb6-293d2ada5acc,2024-04-12 12:27:23,2024-04-12 13:46:57,bagage oublie,Noisy-le-Grand-Mont d'Est,0 days 01:19:34
2944c777-7d20-48d2-aaf0-2cfbd0cb512f,2024-04-12 12:04:07,2024-04-12 12:20:46,bagage oublie,Saint-Germain-en-Laye,0 days 00:16:39
bfd146fe-c3ca-47cf-a1bb-ccc6c2e12da2,2024-04-12 10:26:44,2024-04-12 11:45:00,incident exploitation,Boissy-Saint-Léger,0 days 01:18:16
811d22a6-3519-431d-874d-887aa9663cf7,2024-04-12 09:50:39,2024-04-12 09:54:22,porte,Boissy-Saint-Léger,0 days 00:03:43
2585c0ee-bb94-48ea-b17b-d555e66e9f18,2024-04-12 07:15:58,2024-04-12 07:18:26,signal alarme,Saint-Maur-Créteil,0 days 00:02:28
57c54c43-527b-46ed-acfe-a69219737dbe,2024-04-12 04:11:34,2024-04-12 06:54:23,incident exploitation,Torcy,0 days 02:42:49
dbea80d8-4e1d-4448-b322-77cdc77b6b1c,2024-04-12 03:25:01,2024-04-12 03:47:34,incident exploitation,Torcy,0 days 00:22:33
af35bc5a-616b-42fc-a804-401975e0aaa6,2024-04-11 21:43:10,2024-04-11 21:43:48,voyageur,Vincennes,0 days 00:00:38
3e189710-acd7-420a-8cdc-864f73ded274,2024-04-11 21:29:35,2024-04-11 21:31:29,voyageur,Nation,0 days 00:01:54
b05c00d9-b9b0-4151-bb6f-a6e78ac40c2a,2024-04-11 21:00:56,2024-04-11 21:05:02,signal alarme,Saint-Germain-en-Laye,0 days 00:04:06
6530e848-e77f-4836-981a-9dc92deb4f86,2024-04-11 20:08:02,2024-04-11 23:01:37,incident exploitation,Cergy le Haut,0 days 02:53:35
38682b1f-dd67-42bb-a7fa-cf7678edd847,2024-04-11 18:23:38,2024-04-11 18:27:38,incident exploitation,Nanterre Préfecture,0 days 00:04:00
502a7e65-a6e8-4529-bca8-80fa0309ce25,2024-04-11 15:55:48,2024-04-11 16:00:36,intervention personnel,Nanterre Préfecture,0 days 00:04:48
33b40121-aa76-4da3-ad0c-e667079a6e0c,2024-04-11 15:13:43,2024-04-11 15:29:18,panne train,Marne-la-Vallée-Chessy,0 days 00:15:35
73781dc5-0a5c-447c-8c53-c29bb19e0320,2024-04-11 06:58:02,2024-04-11 09:02:34,affluence exceptionnelle,Gare de Lyon,0 days 02:04:32
d5dd50d4-8c75-4024-b19b-c768fb1f9de4,2024-04-10 22:15:15,2024-04-10 22:22:54,voyageur,Neuilly-Plaisance,0 days 00:07:39
3b4f2645-3ffa-45ae-870d-9a573bb18d3c,2024-04-10 21:41:57,2024-04-10 22:09:36,intervention personnel,Nanterre Préfecture,0 days 00:27:39
c5b901fb-6a26-4cec-ac02-ca457bc12781,2024-04-10 21:24:26,2024-04-10 21:33:37,intervention personnel,Nanterre Préfecture,0 days 00:09:11
fcc02f90-f02d-47b4-8894-d719a737d98a,2024-04-10 19:43:14,2024-04-10 20:46:56,voies,Torcy,0 days 01:03:42
b5501177-c3e0-48cc-8e2f-544e0fcb0eda,2024-04-10 14:28:15,2024-04-10 15:09:41,voyageur,Rueil-Malmaison,0 days 00:41:26
a5f08578-0cc6-45ea-a488-3a104823be4f,2024-04-10 14:23:32,2024-04-10 14:27:27,intervention personnel,La Défense,0 days 00:03:55
1b42bf8d-c583-446b-a388-40eb8cf13738,2024-04-09 21:44:00,2024-04-09 22:29:14,bagage oublie,Vincennes,0 days 00:45:14
41607e0c-817d-447f-aaf3-63df7d2b2484,2024-04-09 16:29:30,2024-04-09 16:32:41,porte,Chatou-Croissy,0 days 00:03:11
8b531b14-7237-4595-b855-aa3cc0dab556,2024-04-09 14:35:14,2024-04-09 14:40:25,signal alarme,Auber,0 days 00:05:11
c3e7bca6-d72e-43c7-baab-bc567726816f,2024-04-09 13:53:23,2024-04-09 14:24:47,intervention personnel,La Défense,0 days 00:31:24
4bb2dcbd-4e7d-4b95-a3da-652864c029a7,2024-04-09 13:35:24,2024-04-09 13:38:41,intervention personnel,Vincennes,0 days 00:03:17
890b65b6-a255-49df-bc32-9ae4b684bc0d,2024-04-09 11:42:16,2024-04-09 11:44:45,incident technique,Boissy-Saint-Léger,0 days 00:02:29
fc778ebf-44b7-4557-903c-d8f2afebd184,2024-04-09 09:44:17,2024-04-09 09:50:18,bagage oublie,Chatou-Croissy,0 days 00:06:01
6276f26e-660d-404d-951b-7d6d25595509,2024-04-09 08:41:35,2024-04-09 08:59:02,bagage oublie,Rueil-Malmaison,0 days 00:17:27
b342da42-002f-4db9-bc90-45d51e0a8737,2024-04-09 08:36:38,2024-04-09 08:43:25,signal alarme,Le Vésinet-Le Pecq,0 days 00:06:47
11f85414-0cf9-4681-85de-75e5c78dde31,2024-04-09 06:35:35,2024-04-09 11:16:03,affluence exceptionnelle,Gare de Lyon,0 days 04:40:28
8037586c-dd2b-46ba-b33c-3e223832c3c6,2024-04-08 20:09:14,2024-04-08 21:02:43,incident exploitation,Boissy-Saint-Léger,0 days 00:53:29
a0b0c126-da74-41b5-91fe-c432f52023e3,2024-04-08 16:24:36,2024-04-08 16:31:26,voies,Rueil-Malmaison,0 days 00:06:50
0cef5346-9baa-4221-838c-b7340ff91444,2024-04-08 15:21:31,2024-04-08 19:07:58,voies,Rueil-Malmaison,0 days 03:46:27
23db3ead-4632-461c-a5d6-304a0e83a97e,2024-04-08 14:55:09,2024-04-08 15:12:52,voies,Rueil-Malmaison,0 days 00:17:43
20e6a7b4-b923-4647-b5c6-e6c2547c139e,2024-04-08 13:49:22,2024-04-08 13:52:53,intervention personnel,Champigny,0 days 00:03:31
0ec291b7-d8fb-484a-8aa7-4492b52a2862,2024-04-08 13:19:34,2024-04-08 13:22:57,intervention personnel,Rueil-Malmaison,0 days 00:03:23
195f15a4-2966-457c-a0e4-484c7816ec49,2024-04-08 13:17:38,2024-04-08 13:23:42,intervention personnel,Nanterre Préfecture,0 days 00:06:04
8241b72f-12bc-4f1a-99c0-a7da3c8df3ab,2024-04-08 13:00:13,2024-04-08 13:15:13,intervention personnel,Fontenay-sous-Bois,0 days 00:15:00
a5a2663b-4912-4167-87a5-25616a7f910a,2024-04-08 11:06:04,2024-04-08 11:09:01,incident technique,Auber,0 days 00:02:57
5da0d295-cd1f-4fef-bdf2-96f61abf08aa,2024-04-08 10:33:15,2024-04-08 10:35:58,intervention personnel,Charles de Gaulle-Etoile,0 days 00:02:43
f1cf35b9-7443-4f7e-bb71-e217b8cbaaee,2024-04-08 09:32:52,2024-04-08 09:33:51,intervention personnel,Vincennes,0 days 00:00:59
3b20037d-2aed-47e6-a170-0e239954aefc,2024-04-08 06:33:41,2024-04-08 08:01:24,panne train,Vincennes,0 days 01:27:43
5db86ff2-d7cd-445c-a069-aefa2717b0f0,2024-04-08 06:08:20,2024-04-08 06:13:26,signal alarme,Nation,0 days 00:05:06
882769f7-870f-4ffc-99b5-3d139654dc55,2024-04-08 05:57:20,2024-04-08 05:57:42,voies,Bry-sur-Marne,0 days 00:00:22
